Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-37-0700,Aphelochaeta williamsae,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Aphelochaeta,,williamsae,,,Blake,"soft substrate (muds, sands, clays)","California, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95",,Blake,1996,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0700
Spp-37-0701,Cauleriella alata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cauleriella,,alata,,,Southern,"soft substrate (muds, sands, clays)",Widely distributed,10,56,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 123",,Southern,1914,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0701
Spp-37-0702,Cauleriella killariensis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cauleriella,,killariensis,,,Southern,"soft substrate (muds, sands, clays)","Northeastern Atlantic Ocean, Gulf of Mexico",17,17,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Southern,1914,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0702
Spp-37-0703,Cauleriella zetlandica,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cauleriella,,zetlandica,,,McIntosh,"soft substrate (muds, sands, clays)","Northeastern Atlantic Ocean, Gulf of Mexico",34,34,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 123",,McIntosh,1911,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0703
Spp-37-0704,Chaetozone commonalis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Chaetozone,,commonalis,,,Blake,"soft substrate (muds, sands, clays)","California, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95",,Blake,1996,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0704
Spp-37-0705,Chaetozone columbiana,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Chaetozone,,columbiana,,,Blake,"soft substrate (muds, sands, clays)","Northeastern Pacific Ocean, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95",,Blake,1996,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0705
Spp-37-0706,Chaetozone setosa,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Chaetozone,,setosa,,,Malmgren,"soft substrate (muds, sands, clays)",Widely distributed,2,19,A1; A2; B1; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Malmgren,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0706
Spp-37-0707,Cirratulus cf. filiformis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cirratulus,,cf. filiformis,,,Keferstein,"soft substrate (muds, sands, clays)",Widely distributed,9,10,A2; B2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Keferstein,1862,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0707
Spp-37-0708,Cirratulus grandis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cirratulus,,grandis,,,Verrill,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",0,0,A1; B1; C1; D1; E1; F1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 123",,Verrill,1873,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0708
Spp-37-0709,Cirriformia capensis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cirriformia,,capensis,,,Schmarda,"soft substrate (muds, sands, clays)",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Schmarda,1861,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0709
Spp-37-0710,Cirriformia filigera,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cirriformia,,filigera,,,Delle Chiaje,"soft substrate (muds, sands, clays)",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Delle Chiaje,1841,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0710
Spp-37-0711,Cirriformia punctata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Cirriformia,,punctata,,,Grube,"soft substrate (muds, sands, clays)",Widely distributed in warm waters,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Grube,1859,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0711
Spp-37-0712,Dodecaceria coralii,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Dodecaceria,,coralii,,,Leidy,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",14,14,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Leidy,1855,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0712
Spp-37-0713,Dodecaceria fistulicola,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Dodecaceria,,fistulicola,,,Ehlers,unknown habitat/biology,"Southern South America, Gulf of Mexico",2,2,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Ehlers,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0713
Spp-37-0714,Monticellina baptisteae,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Monticellina,,baptisteae,,,Blake,unknown habitat/biology,"Northwestern Atlantic Ocean, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95",,Blake,1991,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0714
Spp-37-0715,Monticellina dorsobranchialis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Monticellina,,dorsobranchialis,,,Kirkegaard,unknown habitat/biology,"Southeastern Atlantic Ocean, Gulf of Mexico",1,4,A1; B1; E1; F1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95, 123",,Kirkegaard,1959,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0715
Spp-37-0716,Monticellina tesselata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Monticellina,,tesselata,,,Hartman,unknown habitat/biology,"Northeastern Pacific Ocean, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","3, 95",,Hartman,1960,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0716
Spp-37-0717,Tharyx cf. annulosus,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Tharyx,,cf. annulosus,,,Hartman,"soft substrate (muds, sands, clays)","Northwestern Atlantic Ocean, Gulf of Mexico",1,98,A1; A2; A3; B1; B2; B3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Hartman,1965,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0717
Spp-37-0718,Tharyx marioni,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Tharyx,,marioni,,,Saint-Joseph,"soft substrate (muds, sands, clays)",Widely distributed,13,13,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Saint-Joseph,1894,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0718
Spp-37-0719,Tharyx setigera,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Cirratulidae,,,,Tharyx,,setigera,,,Hartman,unknown habitat/biology,"North Carolina, Gulf of Mexico",0,0,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",123,,Hartman,1945,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0719
Spp-37-0720,Fauveliopsis species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Fauveliopsidae,,,,Fauveliopsis,,species indet.,,,,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico,19,87,A2; A3; B2; B3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",132,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0720
Spp-37-0721,Brada villosa,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Brada,,villosa,,,Rathke,"soft substrate (muds, sands, clays)",Widely distributed,24,45,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","61, 95",,Rathke,1843,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0721
Spp-37-0722,Diplocirrus capensis,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Diplocirrus,,capensis,,,Day,"soft substrate (muds, sands, clays)","North Carolina, South Africa, Gulf of Mexico",26,106,A2; A3; B2; B3; C2; C3; D2; D3; E2; E3; F2; F3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","61, 95",,Day,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0722
Spp-37-0723,Flabelligera species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Flabelligera,,species indet.,,,,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico,14,14,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",61,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0723
Spp-37-0724,Pherusa inflata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Pherusa,,inflata,,,Treadwell,"soft substrate (muds, sands, clays)","Oregon to western Mexico, North Carolina to Florida, Gulf of Mexico",14,37,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","61, 95",,Treadwell,1914,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0724
Spp-37-0725,Piromis cariboea,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Piromis,,cariboea,,,Grube,unknown habitat/biology,"Caribbean Sea, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Grube,1856,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0725
Spp-37-0726,Piromis eruca websteri,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Piromis,,eruca,websteri,,Day,"soft substrate (muds, sands, clays)","North Carolina, Gulf of Mexico",13,13,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",61,,Day,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0726
Spp-37-0727,Piromis roberti,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Piromis,,roberti,,,Hartman,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,2,189,A1; A2; A3; B1; B2; B3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","61, 95",,Hartman,1951,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0727
Spp-37-0728,Therochaeta species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Flabelligeridae,,,,Therochaeta,,species indet.,,,,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico,14,37,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",61,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0728
Spp-37-0729,Sternaspis scutata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Cirratuliformia,,Sternaspidae,,,,Sternaspis,,scutata,,,Renier,"soft substrate (muds, sands, clays); burrower or borer",Widely distributed,45,181,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",41,,Renier,1807,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0729
Spp-37-0730,Ampharete cf. acutifrons,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Ampharete,,cf. acutifrons,,,Grube,"soft substrate (muds, sands, clays); tubicolous (tube formers)",Widely distributed,9,29,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,Grube,1850,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0730
Spp-37-0731,Ampharete lindstroemi,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Ampharete,,lindstroemi,,,Malmgren,"soft substrate (muds, sands, clays); tubicolous (tube formers)","North Atlantic Ocean, both sides, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,Malmgren,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0731
Spp-37-0732,Ampharete parvidentata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Ampharete,,parvidentata,,,Day,"soft substrate (muds, sands, clays); tubicolous (tube formers)","North Carolina, Gulf of Mexico",2,177,A1; A2; A3; B1; B2; B3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,Day,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0732
Spp-37-0733,Amphicteis gunneri,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Amphicteis,,gunneri,,,Sars,"soft substrate (muds, sands, clays); tubicolous (tube formers)",Widely distributed,1,189,A1; A2; A3; B1; B2; B3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 115",,Sars,1835,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0733
Spp-37-0734,Amphicteis scaphobranchiata,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Amphicteis,,scaphobranchiata,,,Moore,"soft substrate (muds, sands, clays); tubicolous (tube formers)","Washington to Baja California, Gulf of Mexico",10,69,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 115",,Moore,1906,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0734
Spp-37-0735,Asabellides species indet.,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Asabellides,,species indet.,,,,unknown habitat/biology; endemic to Gulf of Mexico,Gulf of Mexico,3,3,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0735
Spp-37-0736,Hobsonia florida,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Hobsonia,,florida,,,Hartman,"soft substrate (muds, sands, clays); tubicolous (tube formers)","North America, both sides, Gulf of Mexico",2,2,G1; H1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,Hartman,1951,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0736
Spp-37-0737,Isolda pulchella,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Isolda,,pulchella,,,Müller in Grube,"soft substrate (muds, sands, clays); tubicolous (tube formers)","Tropical Atlantic and Pacific Oceans, Gulf of Mexico",3,106,A1; A2; A3; B1; B2; B3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 115",,Müller in Grube,1858,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0737
Spp-37-0738,Lysippe cf. annectens,Animalia,Annelida,,Polychaeta,Palpata,,Canalipalpata,Terebelllida,,,,,Terebelliformia,,Ampharetidae,,,,Lysippe,,cf. annectens,,,Moore,"soft substrate (muds, sands, clays); tubicolous (tube formers)","Southern California to Baja California, Gulf of Mexico",27,189,A2; A3; B2; B3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",115,,Moore,1923,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0738
